1,9,9,4.74
1,10,10,4.04
1,11,11,4.538409
1,12,12,3.86
1,13,13,1.861828
1,14,14,3.135719
1,15,15,3.77
1,16,16,0.5104319
1,17,1,0.9631701999999999
1,18,2,1
1,19,3,2.79
1,20,4,5.962749
1,21,5,4.15
1,22,6,3.674777
1,23,7,0
1,24,8,2.22
1,25,9,4.65
1,26,10,4.05
1,27,11,4.211272
1,28,12,3.66
1,29,13,1.841585
1,30,14,3.464902
1,31,15,3.5
1,32,16,0.5104319
1,33,1,0.7157436
1,34,2,0
1,35,3,1.85
1,36,4,6.827062000000001
1,37,5,4.4
1,38,6,2.5
1,39,7,0.0026471
1,40,8,4.09
1,41,9,5
1,42,10,5
1,43,11,3.717133
1,44,12,4.25
1,1,13,1.642986
1,2,14,3.196631
1,3,15,3.33
1,4,16,0.5104319
1,5,1,0.7157436
1,6,2,0
1,7,3,1.77
1,8,4,5.678052
1,9,5,4.07
1,10,6,3.688096
1,11,7,0
1,12,8,2.38
1,13,9,4.69
1,14,10,4.66
1,15,11,4.612454
1,16,12,3.76
1,17,13,1.689936
1,18,14,3.172718
1,19,15,4.08
1,20,16,0.5104319
1,21,1,0.7170163000000001
1,22,2,0
1,23,3,2.459496
1,24,4,5.711598
1,25,5,4
1,26,6,3.684502
1,27,7,0
1,28,8,2.21
1,29,9,4.6
1,30,10,3.67
1,31,11,3.921408
1,32,12,3.47
1,33,13,1.761302
1,34,14,3.347626
1,35,15,3.07
1,36,16,0.5104319
1,37,1,0.7417017
1,38,2,0.0269185
1,39,3,2.391177
1,40,4,5.680285
1,41,5,3.84
1,42,6,3.625748999999999
1,43,7,0
1,44,8,2.08
1,1,9,4.47
1,2,10,3.5
1,3,11,3.579362
1,4,12,3.34
1,5,13,1.725053
1,6,14,3.430444
1,7,15,2.93
1,8,16,0.5104319
1,9,1,0.764219
1,10,2,0.6662644
1,11,3,2.596135
1,12,4,6.401002
1,13,5,5
1,14,6,4.330928
1,15,7,0
1,16,8,3.33
1,17,9,4.71
1,18,10,3.86
1,19,11,4.858592
1,20,12,3.82
1,21,13,1.9547
1,22,14,3.256809
1,23,15,4.31
1,24,16,0.5104319
1,25,1,1.349068
1,26,2,0
1,27,3,2.71
1,28,4,7.661474
1,29,5,4.29
1,30,6,4.275897
1,31,7,0.0026471
1,32,8,1.82
1,33,9,5
1,34,10,4
1,35,11,4.949
1,36,12,3.42
1,37,13,1.84931
1,38,14,2.398544
1,39,15,4
1,40,16,0.5104319
1,41,1,1
1,42,2,0.1230766
1,43,3,3.31
1,44,4,6.244619
1,1,5,5
1,2,6,3.816849
1,3,7,0
1,4,8,2.79
1,5,9,4.78
1,6,10,4.21
1,7,11,4.571863
1,8,12,3.9
1,9,13,1.82364
1,10,14,3.494540999999999
1,11,15,4.1
1,12,16,0.5104319
1,13,1,0
1,14,2,0
1,15,3,0.0390396
1,16,4,2.215918
1,17,5,0.15
1,18,6,0
1,19,7,0
1,20,8,0.07000000000000001
1,21,9,0.25
1,22,10,0
1,23,11,0.1613186
1,24,12,0.07000000000000001
1,25,13,0.0560149
1,26,14,0.1149082
1,27,15,0.08
1,28,16,0.5104319
1,29,1,0.4166595
1,30,2,0.0314681
1,31,3,2.13742
1,32,4,5.715379
1,33,5,3.48
1,34,6,3.761331
1,35,7,0
1,36,8,1.84
1,37,9,4.57
1,38,10,3.96
1,39,11,4.32
1,40,12,3.64
1,41,13,1.809878
1,42,14,3.505085999999999
1,43,15,3.31
1,44,16,0.5104319
1,1,1,0
1,2,2,0
1,3,3,2.10814
1,4,4,5.986783
1,5,5,5
1,6,6,3.733741
1,7,7,0.0026471
1,8,8,2.56
1,9,9,4.73
1,10,10,3.45
1,11,11,4.159545
1,12,12,4.03
1,13,13,1.83159
1,14,14,3.425264
1,15,15,3.49
1,16,16,0.5104319
1,17,1,0.8722425
1,18,2,0.1858902
1,19,3,2.566856
1,20,4,5.657277
1,21,5,3.86
1,22,6,3.754988
1,23,7,0
1,24,8,2.44
1,25,9,4.6
1,26,10,3.62
1,27,11,3.895908
1,28,12,3.32
1,29,13,1.818696
1,30,14,3.419354999999999
1,31,15,3.32
1,32,16,0.5104319
1,33,1,0.2926638
1,34,2,0
1,35,3,2.6
1,36,4,5.581895
1,37,5,3.85
1,38,6,3.811056
1,39,7,0
1,40,8,2.3
1,41,9,4.47
1,42,10,3.6
1,43,11,3.921999
1,44,12,3.36
1,1,13,1.674667
1,2,14,3.382262
1,3,15,3.23
1,4,16,0.5104319
1,5,1,0.5798740999999999
1,6,2,0
1,7,3,1.971501
1,8,4,5.751393
1,9,5,3.75
1,10,6,3.342219
1,11,7,0
1,12,8,2.6
1,13,9,4.67
1,14,10,4.12
1,15,11,3.762135
1,16,12,3.6
1,17,13,1.809856
1,18,14,3.442173
1,19,15,3.19
1,20,16,0.5104319
1,21,1,0
1,22,2,0.71
1,23,3,2.89
1,24,4,5.880961
1,25,5,4.22
1,26,6,3.736024
1,27,7,0
1,28,8,3.01
1,29,9,4.77
1,30,10,4.14
1,31,11,3.95168
1,32,12,3.52
1,33,13,1.713476
1,34,14,3.383357
1,35,15,3.23
1,36,16,0.5104319
1,37,1,0
1,38,2,0
1,39,3,0
1,40,4,0
1,41,5,0
1,42,6,0
1,43,7,0
1,44,8,0
1,1,9,0
1,2,10,0
1,3,11,0
1,4,12,0
1,5,13,0
1,6,14,0
1,7,15,0
1,8,16,0
1,9,1,5
1,10,2,0
1,11,3,0.82
1,12,4,6.944364
1,13,5,4.17
1,14,6,4.162008
1,15,7,0.0026471
1,16,8,1.67
1,17,9,4.71
1,18,10,4
1,19,11,5
1,20,12,3.95
1,21,13,2.068454
1,22,14,2.766714
1,23,15,3.87
1,24,16,0.5104319
1,25,1,0.0792542
1,26,2,0
1,27,3,2.85
1,28,4,5.859847
1,29,5,4.58
1,30,6,3.882642
1,31,7,0
1,32,8,2.71
1,33,9,4.74
1,34,10,4.3
1,35,11,4.18259
1,36,12,3.97
1,37,13,1.784935
1,38,14,3.412628999999999
1,39,15,3.89
1,40,16,0.5104319
1,41,1,0.7157436
1,42,2,0
1,43,3,2.45
1,44,4,6.569698
1,1,5,5
1,2,6,4.07
1,3,7,0.0026471
1,4,8,2.81
1,5,9,5
1,6,10,3.33
1,7,11,3.33
1,8,12,3.87
1,9,13,1.79152
1,10,14,3.75
1,11,15,4.12
1,12,16,0.5104319
1,13,1,0.0641225
1,14,2,0.3630543
1,15,3,2.459496
1,16,4,5.690538
1,17,5,3.84
1,18,6,3.688645999999999
1,19,7,0
1,20,8,2.32
1,21,9,4.62
1,22,10,4.06
1,23,11,4.344772
1,24,12,3.49
1,25,13,1.799317
1,26,14,3.327537
1,27,15,3.29
1,28,16,0.5104319
1,29,1,0
1,30,2,0
1,31,3,1.02479
1,32,4,5.417685
1,33,5,4.29
1,34,6,3.804566
1,35,7,0
1,36,8,2.49
1,37,9,4.85
1,38,10,4.39
1,39,11,3.771952
1,40,12,3.93
1,41,13,1.846027
1,42,14,3.055719
1,43,15,3.5
1,44,16,0.5104319
1,1,1,0.1323545
1,2,2,0
1,3,3,3.006051
1,4,4,6.333611
1,5,5,4.03
1,6,6,3.715538
1,7,7,0
1,8,8,3.34
1,9,9,4.68
1,10,10,4.12
1,11,11,4.497682
1,12,12,3.75
1,13,13,1.912223
1,14,14,3.229171
1,15,15,3.59
1,16,16,0.5104319
1,17,1,0
1,18,2,0
1,19,3,2.37
1,20,4,6.284455
1,21,5,3.82
1,22,6,4.273677
1,23,7,0
1,24,8,3.06
1,25,9,4.78
1,26,10,3.98
1,27,11,4.962909
1,28,12,3.79
1,29,13,1.98229
1,30,14,3.347448
1,31,15,3.85
1,32,16,0.5104319
1,33,1,0
1,34,2,0.1230766
1,35,3,4.25
1,36,4,6.206418
1,37,5,4
1,38,6,3.643677
1,39,7,0.0026471
1,40,8,1.88
1,41,9,4.46
1,42,10,4.67
1,43,11,4.737818
1,44,12,4.02
1,1,13,1.679802
1,2,14,2.869532
1,3,15,3.97
1,4,16,0.5104319
1,5,1,1.25
1,6,2,0
1,7,3,3.46
1,8,4,5.719248
1,9,5,3.95
1,10,6,1.67
1,11,7,0
1,12,8,1.49
1,13,9,4.5
1,14,10,3.33
1,15,11,1.955768
1,16,12,3.49
1,17,13,1.496032
1,18,14,2.743434
1,19,15,3.25
1,20,16,0.5104319
1,21,1,0
1,22,2,0.1230766
1,23,3,3
1,24,4,6.803333
1,25,5,2.5
1,26,6,3.426108
1,27,7,0.0026471
1,28,8,2.26
1,29,9,4.86
1,30,10,3.67
1,31,11,4.362408
1,32,12,4.25
1,33,13,1.78183
1,34,14,3.481178
1,35,15,3.94
1,36,16,0.5104319
1,37,1,0.1981355
1,38,2,0.1230766
1,39,3,2.62
1,40,4,6.856131
1,41,5,2.5
1,42,6,3.667271
1,43,7,0
1,44,8,2.7
1,1,9,4.64
1,2,10,3.75
1,3,11,4.185045
1,4,12,4.04
1,5,13,1.575004
1,6,14,3.048899
1,7,15,3.75
1,8,16,0.5104319
1,9,1,0
1,10,2,0
1,11,3,2.33
1,12,4,5.77238
1,13,5,4
1,14,6,3.868709
1,15,7,0
1,16,8,2.86
1,17,9,4.76
1,18,10,3.98
1,19,11,4.161863
1,20,12,3.58
1,21,13,1.876344
1,22,14,3.447993
1,23,15,3.78
1,24,16,0.5104319
1,25,1,1.237249
1,26,2,0.3017698
1,27,3,2.76
1,28,4,5.999001
1,29,5,4.12
1,30,6,4.068287
1,31,7,0
1,32,8,3.29
1,33,9,4.82
1,34,10,4.11
1,35,11,4.484045
1,36,12,3.75
1,37,13,1.864353
1,38,14,3.290083
1,39,15,4.02
1,40,16,0.5104319
1,41,1,0.4801166
1,42,2,0.2414158
1,43,3,1.89
1,44,4,5.72896
1,1,5,3.17
1,2,6,3.160633999999999
1,3,7,0
1,4,8,2.45
1,5,9,4.64
1,6,10,4.05
1,7,11,3.831271999999999
1,8,12,3.46
1,9,13,1.732381
1,10,14,3.124535
1,11,15,3.1
1,12,16,0.5104319
1,13,1,0
1,14,2,0
1,15,3,0
1,16,4,3.11809
1,17,5,0.2
1,18,6,0.0213108
1,19,7,0
1,20,8,0.04
1,21,9,0.06
1,22,10,0
1,23,11,0
1,24,12,0.02
1,25,13,0.0175047
1,26,14,0
1,27,15,0
1,28,16,0.5104319
1,29,1,0.264613
1,30,2,0.005593
1,31,3,1.618346
1,32,4,3.837022
1,33,5,2.375153
1,34,6,2.181628
1,35,7,0
1,36,8,1.687099
1,37,9,2.948885
1,38,10,2.419949
1,39,11,2.035075
1,40,12,2.475392
1,41,13,0.9177015000000001
1,42,14,1.559205
1,43,15,2.130387
1,44,16,0.5104319
2,1,1,5.034973
2,2,2,0.0041705
2,3,3,13.23136
2,4,4,8.635749000000001
2,5,5,2.95
2,6,6,0.0897888
2,7,7,1.12
2,8,8,5.29
2,9,9,5.44
2,10,10,4.51
2,11,11,2.177771
2,12,12,1.81
2,13,13,2.505801
2,14,14,5.131983
2,15,15,2.42
2,16,16,0
2,17,1,0
2,18,2,0
2,19,3,0
2,20,4,0
2,21,5,0
2,22,6,0
2,23,7,0
2,24,8,0
2,25,9,0
2,26,10,0
2,27,11,0
2,28,12,0
2,29,13,0
2,30,14,0
2,31,15,0
2,32,16,0
2,33,1,0
2,34,2,0
2,35,3,0
2,36,4,0
2,37,5,0
2,38,6,0
2,39,7,0
2,40,8,0
2,41,9,0
2,42,10,0
2,43,11,0
2,44,12,0
2,1,13,0
2,2,14,0
2,3,15,0
2,4,16,0
2,5,1,5.050862
2,6,2,0.0034122
2,7,3,13.59002
2,8,4,8.575148
2,9,5,2.83
2,10,6,0.5117968000000001
2,11,7,1.15
2,12,8,5.28
2,13,9,5.42
2,14,10,4.42
2,15,11,1.985725
2,16,12,1.86
2,17,13,2.359614
2,18,14,5.293529
2,19,15,2.42
2,20,16,0
2,21,1,0
2,22,2,0
2,23,3,0
2,24,4,0
2,25,5,0
2,26,6,0
2,27,7,0
2,28,8,0
2,29,9,0
2,30,10,0
2,31,11,0
2,32,12,0
2,33,13,0
2,34,14,0
2,35,15,0
2,36,16,0
2,37,1,3.980618
2,38,2,0.0037913
2,39,3,13.34602
2,40,4,8.644822
2,41,5,2.95
2,42,6,0.4520717
2,43,7,1.15
2,44,8,5.25
2,1,9,5.43
2,2,10,4.23
2,3,11,1.978043
2,4,12,1.79
2,5,13,2.498018
2,6,14,5.2928
2,7,15,2.51
2,8,16,0
2,9,1,4.422364
2,10,2,0
2,11,3,8.081711
2,12,4,0
2,13,5,0
2,14,6,0
2,15,7,0
2,16,8,0.03
2,17,9,0
2,18,10,0
2,19,11,0
2,20,12,0
2,21,13,0
2,22,14,0
2,23,15,0
2,24,16,0
2,25,1,5.176778
2,26,2,0.0026533
2,27,3,13.75594
2,28,4,8.379089
2,29,5,2.96
2,30,6,0.4307609000000001
2,31,7,1.29
2,32,8,5.21
2,33,9,5.39
2,34,10,4.1
2,35,11,1.921952
2,36,12,1.79
2,37,13,2.510161
2,38,14,5.329799
2,39,15,2.5
2,40,16,0
2,41,1,0
2,42,2,0
2,43,3,0
2,44,4,0
2,1,5,0
2,2,6,0
2,3,7,0
2,4,8,0
2,5,9,0
2,6,10,0
2,7,11,0
2,8,12,0
2,9,13,0
2,10,14,0
2,11,15,0
2,12,16,0
2,13,1,0
2,14,2,0
2,15,3,0
2,16,4,0
2,17,5,0
2,18,6,0
2,19,7,0
2,20,8,0
2,21,9,0
2,22,10,0
2,23,11,0
2,24,12,0
2,25,13,0
2,26,14,0
2,27,15,0
2,28,16,0
2,29,1,0
2,30,2,0
2,31,3,0
2,32,4,0
2,33,5,0
2,34,6,0
2,35,7,0
2,36,8,0
2,37,9,0
2,38,10,0
2,39,11,0
2,40,12,0
2,41,13,0
2,42,14,0
2,43,15,0
2,44,16,0
2,1,1,0
2,2,2,0
2,3,3,0
2,4,4,0
2,5,5,0
2,6,6,0
2,7,7,0
2,8,8,0
2,9,9,0
2,10,10,0
2,11,11,0
2,12,12,0
2,13,13,0
2,14,14,0
2,15,15,0
2,16,16,0
2,17,1,0
2,18,2,0
2,19,3,0
2,20,4,0
2,21,5,0
2,22,6,0
2,23,7,0
2,24,8,0
2,25,9,0
2,26,10,0
2,27,11,0
2,28,12,0
2,29,13,0
2,30,14,0
2,31,15,0
2,32,16,0
2,33,1,0
2,34,2,0
2,35,3,0
2,36,4,0
2,37,5,0
2,38,6,0
2,39,7,0
2,40,8,0
2,41,9,0
2,42,10,0
2,43,11,0
2,44,12,0
2,1,13,0
2,2,14,0
2,3,15,0
2,4,16,0
2,5,1,0
2,6,2,0
2,7,3,0
2,8,4,0
2,9,5,0
2,10,6,0
2,11,7,0
2,12,8,0
2,13,9,0
2,14,10,0
2,15,11,0
2,16,12,0
2,17,13,0
2,18,14,0
2,19,15,0
2,20,16,0
2,21,1,0
2,22,2,0
2,23,3,0
2,24,4,0
2,25,5,0
2,26,6,0
2,27,7,0
2,28,8,0
2,29,9,0
2,30,10,0
2,31,11,0
2,32,12,0
2,33,13,0
2,34,14,0
2,35,15,0
2,36,16,0
2,37,1,0
2,38,2,0
2,39,3,0
2,40,4,0
2,41,5,0
2,42,6,0
2,43,7,0
2,44,8,0
2,1,9,0
2,2,10,0
2,3,11,0
2,4,12,0
2,5,13,0
2,6,14,0
2,7,15,0
2,8,16,0
2,9,1,0
2,10,2,0
2,11,3,0
2,12,4,0
2,13,5,0
2,14,6,0
2,15,7,0
2,16,8,0
2,17,9,0
2,18,10,0
2,19,11,0
2,20,12,0
2,21,13,0
2,22,14,0
2,23,15,0
2,24,16,0
2,25,1,1.46663
2,26,2,0.0016806
2,27,3,4.007248
2,28,4,2.230309
2,29,5,0.7720342
2,30,6,0.1136891
2,31,7,0.3123534
2,32,8,1.366448
2,33,9,1.410495
2,34,10,1.106476
2,35,11,0.5295102
2,36,12,0.4709113999999999
2,37,13,0.6472008
2,38,14,1.351623
2,39,15,0.6405069
2,40,16,0
2,41,1,0
2,42,2,0
2,43,3,0
2,44,4,0
2,1,5,0
2,2,6,0
2,3,7,0
2,4,8,0
2,5,9,0
2,6,10,0
2,7,11,0
2,8,12,0
2,9,13,0
2,10,14,0
2,11,15,0
2,12,16,0
2,13,1,3.57657
2,14,2,0
2,15,3,13.33872
2,16,4,8.527303
2,17,5,2.76
2,18,6,0.5146933
2,19,7,1.27
2,20,8,5.27
2,21,9,5.44
2,22,10,4.08
2,23,11,2.277635
2,24,12,1.81
2,25,13,2.463478
2,26,14,4.129905
2,27,15,2.52
2,28,16,0
2,29,1,5.014432
2,30,2,0.0030331
2,31,3,13.34602
2,32,4,8.409628
2,33,5,2.98
2,34,6,0.4804861
2,35,7,1.2
2,36,8,5.23
2,37,9,5.39
2,38,10,4.23
2,39,11,1.934998
2,40,12,1.81
2,41,13,2.50288
2,42,14,5.539982
2,43,15,2.47
2,44,16,0
2,1,1,0
2,2,2,0
2,3,3,0
2,4,4,0
2,5,5,0
2,6,6,0
2,7,7,0
2,8,8,0
2,9,9,0
2,10,10,0
2,11,11,0
2,12,12,0
2,13,13,0
2,14,14,0
2,15,15,0
2,16,16,0
2,17,1,0
2,18,2,0
2,19,3,0
2,20,4,0
2,21,5,0
2,22,6,0
2,23,7,0
2,24,8,0
2,25,9,0
2,26,10,0
2,27,11,0
2,28,12,0
2,29,13,0
2,30,14,0
2,31,15,0
2,32,16,0
2,33,1,5.934617
2,34,2,0.0265557
2,35,3,13.86934
2,36,4,8.474076
2,37,5,2.86
2,38,6,0.4662788999999999
2,39,7,1.06
2,40,8,5.24
2,41,9,5.39
2,42,10,4.21
2,43,11,1.958043
2,44,12,1.8
2,1,13,2.510161
2,2,14,5.592072
2,3,15,2.49
2,4,16,0
2,5,1,0.8322348000000001
2,6,2,0
2,7,3,1.148363
2,8,4,0.0421829
2,9,5,0.41
2,10,6,0
2,11,7,0.03
2,12,8,0.01
2,13,9,0.05
2,14,10,0.05
2,15,11,0.0123182
2,16,12,0.03
2,17,13,0.1619932
2,18,14,0.6714506
2,19,15,0.02
2,20,16,0
2,21,1,0
2,22,2,0
2,23,3,0
2,24,4,0
2,25,5,0
2,26,6,0
2,27,7,0
2,28,8,0
2,29,9,0
2,30,10,0
2,31,11,0
2,32,12,0
2,33,13,0
2,34,14,0
2,35,15,0
2,36,16,0
2,37,1,0
2,38,2,0
2,39,3,0
2,40,4,0
2,41,5,0
2,42,6,0
2,43,7,0
2,44,8,0
2,1,9,0
2,2,10,0
2,3,11,0
2,4,12,0
2,5,13,0
2,6,14,0
2,7,15,0
2,8,16,0
2,9,1,0
2,10,2,0
2,11,3,0
2,12,4,0
2,13,5,0
2,14,6,0
2,15,7,0
2,16,8,0
2,17,9,0
2,18,10,0
2,19,11,0
2,20,12,0
2,21,13,0
2,22,14,0
2,23,15,0
2,24,16,0
2,25,1,0.2961856
2,26,2,0
2,27,3,3.464767
2,28,4,0
2,29,5,0
2,30,6,0
2,31,7,0
2,32,8,0
2,33,9,0
2,34,10,0
2,35,11,0
2,36,12,0
2,37,13,0
2,38,14,0
2,39,15,0
2,40,16,0
2,41,1,0
2,42,2,0
2,43,3,0
2,44,4,0
2,1,5,0
2,2,6,0
2,3,7,0
2,4,8,0
2,5,9,0
2,6,10,0
2,7,11,0
2,8,12,0
2,9,13,0
2,10,14,0
2,11,15,0
2,12,16,0
2,13,1,0
2,14,2,0
2,15,3,0
2,16,4,0
2,17,5,0
2,18,6,0
2,19,7,0
2,20,8,0
2,21,9,0
2,22,10,0
2,23,11,0
2,24,12,0
2,25,13,0
2,26,14,0
2,27,15,0
2,28,16,0
2,29,1,2.906412
2,30,2,0
2,31,3,7.538149
2,32,4,0
2,33,5,0
2,34,6,0
2,35,7,0
2,36,8,0.01
2,37,9,0
2,38,10,0
2,39,11,0
2,40,12,0
2,41,13,0
2,42,14,0
2,43,15,0
2,44,16,0
2,1,1,0
2,2,2,0
2,3,3,0
2,4,4,0
2,5,5,0
2,6,6,0
2,7,7,0
2,8,8,0
2,9,9,0
2,10,10,0
2,11,11,0
2,12,12,0
2,13,13,0
2,14,14,0
2,15,15,0
2,16,16,0
2,17,1,0
2,18,2,0
2,19,3,0
2,20,4,0
2,21,5,0
2,22,6,0
2,23,7,0
2,24,8,0
2,25,9,0
2,26,10,0
2,27,11,0
2,28,12,0
2,29,13,0
2,30,14,0
2,31,15,0
2,32,16,0
2,33,1,0
2,34,2,0
2,35,3,0
2,36,4,0
2,37,5,0
2,38,6,0
2,39,7,0
2,40,8,0
2,41,9,0
2,42,10,0
2,43,11,0
2,44,12,0
2,1,13,0
2,2,14,0
2,3,15,0
2,4,16,0
2,5,1,5.635371
2,6,2,0.0034122
2,7,3,12.33711
2,8,4,8.63795
2,9,5,3.07
2,10,6,0.4875897000000001
2,11,7,1.18
2,12,8,5.31
2,13,9,5.4
2,14,10,4.14
2,15,11,1.944998
2,16,12,1.81
2,17,13,2.423757
2,18,14,5.366708
2,19,15,2.44
2,20,16,0
2,21,1,0
2,22,2,0
2,23,3,0
2,24,4,0
2,25,5,0
2,26,6,0
2,27,7,0
2,28,8,0
2,29,9,0
2,30,10,0
2,31,11,0
2,32,12,0
2,33,13,0
2,34,14,0
2,35,15,0
2,36,16,0
2,37,1,0
2,38,2,0
2,39,3,0
2,40,4,0
2,41,5,0
2,42,6,0
2,43,7,0
2,44,8,0
2,1,9,0
2,2,10,0
2,3,11,0
2,4,12,0
2,5,13,0
2,6,14,0
2,7,15,0
2,8,16,0
2,9,1,0
2,10,2,0
2,11,3,0
2,12,4,0
2,13,5,0
2,14,6,0
2,15,7,0
2,16,8,0
2,17,9,0
2,18,10,0
2,19,11,0
2,20,12,0
2,21,13,0
2,22,14,0
2,23,15,0
2,24,16,0
2,25,1,0.2243831
2,26,2,0
2,27,3,0.2439977
2,28,4,0
2,29,5,0
2,30,6,0
2,31,7,0
2,32,8,0
2,33,9,0
2,34,10,0
2,35,11,0
2,36,12,0
2,37,13,0
2,38,14,0
2,39,15,0
2,40,16,0
2,41,1,3.724781
2,42,2,0.0177031
2,43,3,14.39645
2,44,4,8.580177000000001
2,1,5,3.14
2,2,6,0.5302112
2,3,7,1.4
2,4,8,5.31
2,5,9,5.39
2,6,10,4.23
2,7,11,1.973407
2,8,12,1.82
2,9,13,2.507339
2,10,14,4.625352
2,11,15,2.49
2,12,16,0
2,13,1,5.319098
2,14,2,0.0026533
2,15,3,13.49242
2,16,4,8.415675
2,17,5,2.97
2,18,6,0.4307609000000001
2,19,7,1.15
2,20,8,5.2
2,21,9,5.39
2,22,10,4.1
2,23,11,1.91427
2,24,12,1.79
2,25,13,2.510161
2,26,14,5.434707
2,27,15,2.5
2,28,16,0
2,29,1,3.002162
2,30,2,0.0015204
2,31,3,9.116778999999999
2,32,4,6.120859
2,33,5,1.773402
2,34,6,0.2668137
2,35,7,0.8064908
2,36,8,3.38436
2,37,9,3.700281
2,38,10,3.065522
2,39,11,1.630758
2,40,12,1.187366
2,41,13,1.581868
2,42,14,3.008255
2,43,15,1.480782
2,44,16,0
3,1,1,5.034973
3,2,2,0.0041705
3,3,3,13.23136
3,4,4,8.635749000000001
3,5,5,2.95
3,6,6,0.0897888
3,7,7,1.12
3,8,8,5.29
3,9,9,5.44
3,10,10,4.51
3,11,11,2.177771
3,12,12,1.81
3,13,13,2.505801
3,14,14,5.131983
3,15,15,2.42
3,16,16,0
3,17,1,0
3,18,2,0
3,19,3,0
3,20,4,0
3,21,5,0
3,22,6,0
3,23,7,0
3,24,8,0
3,25,9,0
3,26,10,0
3,27,11,0
3,28,12,0
3,29,13,0
3,30,14,0
3,31,15,0
3,32,16,0
3,33,1,0
3,34,2,0
3,35,3,0
3,36,4,0
3,37,5,0
3,38,6,0
3,39,7,0
3,40,8,0
3,41,9,0
3,42,10,0
3,43,11,0
3,44,12,0
3,1,13,0
3,2,14,0
3,3,15,0
3,4,16,0
3,5,1,5.050862
3,6,2,0.0034122
3,7,3,13.59002
3,8,4,8.575148
3,9,5,2.83
3,10,6,0.5117968000000001
